semilla,cadencia,turno,casa,prestigio,poblacion,comarcas,maravedis,pan,lana,sal,hierro,produccion_pan,produccion_total,escasez,obras_terminadas,obras_mayores,hitos,decidio,ordenes_propuestas,sin_ordenes
1085,1,58,canteros,87,108,1,97,56,0,1,0,24,54,0,0,0,2,1,3,0
1085,1,59,canteros,87,108,1,90,76,0,1,0,48,78,0,0,0,2,1,3,0
1085,1,60,canteros,87,108,1,89,96,0,1,0,48,78,0,0,0,2,1,3,0
1085,1,61,canteros,87,108,1,91,115,0,1,0,48,78,0,0,0,2,1,3,0
1085,1,62,canteros,87,108,1,91,133,0,1,0,48,78,0,0,0,2,1,3,0
1085,1,63,canteros,87,108,1,93,150,0,1,0,48,78,0,0,0,2,1,3,0
1085,1,64,canteros,87,108,1,89,167,0,1,0,48,78,0,0,0,2,1,3,0
1085,1,65,canteros,88,112,1,103,169,0,1,0,30,60,0,0,0,2,1,3,0
1085,1,66,canteros,87,108,1,77,159,0,1,0,30,62,0,0,0,2,1,4,0
1085,1,67,canteros,87,108,1,94,148,0,1,0,30,60,0,0,0,2,1,7,0
1085,1,68,canteros,87,108,1,91,147,0,1,0,30,60,0,0,0,2,1,2,0
1085,1,69,canteros,90,108,1,99,150,0,1,0,30,60,0,0,0,2,1,2,0
1085,1,70,canteros,90,108,1,93,151,0,1,0,30,60,0,0,0,2,1,3,0
1085,1,71,canteros,90,108,1,95,142,0,1,0,18,48,0,0,0,2,1,2,0
1085,1,72,canteros,90,108,1,86,133,0,1,0,18,38,0,0,0,2,1,2,0
1085,1,73,canteros,90,108,1,85,125,0,1,0,18,38,0,0,0,2,1,2,0
1085,1,74,canteros,90,108,1,82,115,0,1,0,18,38,0,0,0,2,1,2,0
1085,1,75,canteros,90,108,1,86,105,0,1,0,18,38,0,0,0,2,1,2,0
1085,1,76,canteros,90,108,1,83,95,0,1,0,18,38,0,0,0,2,1,2,0
1085,1,77,canteros,90,108,1,87,98,0,1,0,30,50,0,0,0,2,1,2,0
1085,1,78,canteros,90,108,1,62,61,0,1,0,30,60,0,0,0,2,1,4,0
1085,1,79,canteros,91,112,1,102,67,0,1,0,30,60,0,0,0,2,1,2,0
1085,1,80,canteros,137,142,2,92,65,0,1,0,30,62,0,0,0,3,1,3,0
1085,1,81,canteros,137,142,2,84,60,0,1,0,30,68,0,0,0,3,1,4,0
1085,1,82,canteros,137,142,2,93,55,0,1,0,30,68,0,0,0,3,1,2,0
1085,1,83,canteros,137,143,2,87,68,0,1,0,48,86,0,0,0,3,1,3,0
1085,1,84,canteros,137,144,2,84,80,0,1,0,48,86,0,0,0,3,1,3,0
1085,1,85,canteros,138,145,2,86,91,0,1,0,48,86,0,0,0,3,1,3,0
1085,1,86,canteros,137,142,2,66,92,0,1,0,48,86,0,0,0,3,1,4,0
1085,1,87,canteros,137,143,2,77,103,0,1,0,48,84,0,0,0,3,1,2,0
1085,1,88,canteros,137,144,2,82,98,0,0,0,48,84,0,0,0,3,1,7,0
1085,1,89,canteros,137,144,2,86,90,0,0,0,30,66,0,0,0,3,1,2,0
1085,1,90,canteros,140,144,2,86,83,0,0,0,30,66,0,0,0,3,1,2,0
1085,1,91,canteros,140,144,2,87,77,0,0,0,30,66,0,0,0,3,1,2,0
1085,1,92,canteros,140,144,2,84,72,0,0,0,30,66,0,0,0,3,1,2,0
1085,1,93,canteros,140,144,2,86,68,0,0,0,30,66,0,0,0,3,1,2,0
1085,1,94,canteros,140,144,2,87,63,0,0,0,30,66,0,0,0,3,1,2,0
